Location,LocCode,ImageNumber,ImageQuality,Species,NumIndividuals,Date,Time,datetime,Notes,Counter
Coyotetrail,CT,IMG_3565-CT-2020-02-20-human,1.0,human,3,2/20/2020,8:17:00,2020-02-20 08:17:00, ,4969
Coyotetrail,CT,IMG_3572-CT-2020-02-20-human,1.0,human,7,2/20/2020,8:21:00,2020-02-20 08:21:00, ,4970
Coyotetrail,CT,IMG_3589-CT-2020-02-20-dog and human,1.0,dog and human,,2/20/2020,8:33:00,2020-02-20 08:33:00,,4971
Coyotetrail,CT,IMG_3595-CT-2020-02-20-human,1.0,human,2,2/20/2020,8:43:00,2020-02-20 08:43:00, ,4972
Coyotetrail,CT,IMG_3601-CT-2020-02-20-human,1.0,human,3,2/20/2020,9:05:00,2020-02-20 09:05:00, ,4973
Coyotetrail,CT,IMG_3625-CT-2020-02-20-human,1.0,human,3,2/20/2020,10:11:00,2020-02-20 10:11:00, ,4974
Coyotetrail,CT,IMG_3638-CT-2020-02-20-human,1.0,human,4,2/20/2020,11:10:00,2020-02-20 11:10:00, ,4975
Coyotetrail,CT,IMG_3660-CT-2020-02-20-human,1.0,human,3,2/20/2020,11:56:00,2020-02-20 11:56:00, ,4976
Coyotetrail,CT,IMG_3706-CT-2020-02-20-human,1.0,human,1,2/20/2020,12:41:00,2020-02-20 12:41:00, ,4977
Coyotetrail,CT,IMG_3725-CT-2020-02-20-human,1.0,human,1,2/20/2020,12:59:00,2020-02-20 12:59:00, ,4978
Coyotetrail,CT,IMG_3734-CT-2020-02-20-human,1.0,human,1,2/20/2020,13:06:00,2020-02-20 13:06:00, ,4979
Coyotetrail,CT,IMG_3750-CT-2020-02-20-human,1.0,human,1,2/20/2020,13:16:00,2020-02-20 13:16:00, ,4980
Coyotetrail,CT,IMG_3767-CT-2020-02-20-human,1.0,human,1,2/20/2020,13:27:00,2020-02-20 13:27:00, ,4981
Coyotetrail,CT,IMG_3788-CT-2020-02-20-human,1.0,human,2,2/20/2020,13:43:00,2020-02-20 13:43:00, ,4982
Coyotetrail,CT,IMG_3818-CT-2020-02-20-human,1.0,human,2,2/20/2020,14:20:00,2020-02-20 14:20:00, ,4983
Coyotetrail,CT,IMG_3706-CT-2020-02-20-human,1.0,human,4,2/20/2020,14:28:00,2020-02-20 14:28:00, ,4984
Coyotetrail,CT,IMG_3836-CT-2020-02-20-human,1.0,human,3,2/20/2020,14:43:00,2020-02-20 14:43:00, ,4985
Coyotetrail,CT,IMG_3844-CT-2020-02-20-human,1.0,human,2,2/20/2020,14:55:00,2020-02-20 14:55:00, ,4986
Coyotetrail,CT,IMG_3850-CT-2020-02-20-human,1.0,human,2,2/20/2020,15:02:00,2020-02-20 15:02:00, ,4987
Coyotetrail,CT,IMG_3865-CT-2020-02-20-human,1.0,human,4,2/20/2020,15:11:00,2020-02-20 15:11:00, ,4988
Coyotetrail,CT,IMG_3883-CT-2020-02-20-human,1.0,human,4,2/20/2020,15:22:00,2020-02-20 15:22:00, ,4989
Coyotetrail,CT,IMG_3906-CT-2020-02-20-human,1.0,human,3,2/20/2020,15:43:00,2020-02-20 15:43:00, ,4990
Coyotetrail,CT,IMG_3920-CT-2020-02-20-human,1.0,human,2,2/20/2020,15:53:00,2020-02-20 15:53:00, ,4991
Coyotetrail,CT,IMG_3923-CT-2020-02-20-human,1.0,human,3,2/20/2020,15:54:00,2020-02-20 15:54:00, ,4992
Coyotetrail,CT,IMG_3940-CT-2020-02-20-human,1.0,human,4,2/20/2020,16:31:00,2020-02-20 16:31:00, ,4993
Coyotetrail,CT,IMG_3958-CT-2020-02-20-human,1.0,human,4,2/20/2020,17:34:00,2020-02-20 17:34:00,NO WILDLIFE PIC AT THE FOLDER!,4994
Coyotetrail,CT,IMG_3976-CT-2020-02-20-human,1.0,human,4,2/20/2020,18:15:00,2020-02-20 18:15:00, ,4995
Coyotetrail,CT,IMG_3999-CT-2020-02-20-human,1.0,human,1,2/20/2020,22:35:00,2020-02-20 22:35:00, ,4996
Culver_Culvert,CB,IMG_0010-CB-2019-12-19-unknown,1.0,unknown,1,12/19/2019,0:29:00,2019-12-19 00:29:00,looks like a hair of animal,4997
Culver_Culvert,CB,IMG_0013-CB-2019-12-19-unknown,3.0,unknown,1,12/19/2019,0:51:00,2019-12-19 00:51:00,coyote,4998
Culver_Culvert,CB,IMG_0014-CB-2019-12-19-unknown,3.0,unknown,1,12/19/2019,0:51:00,2019-12-19 00:51:00,looks like a hair of an animal,4999
Culver_Culvert,CB,IMG_0015-CB-2019-12-19-unknown,3.0,unknown,1,12/19/2019,0:51:00,2019-12-19 00:51:00,looks like a hair of an animal or vegetation moving,5000
Culver_Culvert,CB,IMG_0016-CB-2019-12-19-unknown,2.0,unknown,1,12/19/2019,23:52:00,2019-12-19 23:52:00,coyote ear,5001
Culver_Culvert,CB,IMG_0019-CB-2019-12-21-coyote,2.0,coyote,1,12/21/2019,6:57:00,2019-12-21 06:57:00, ,5002
Culver_Culvert,CB,IMG_0020-CB-2019-12-21-coyote,2.0,coyote,1,12/21/2019,6:57:00,2019-12-21 06:57:00, ,5003
Culver_Culvert,CB,IMG_0022-CB-2019-12-23-unknown,3.0,unknown,1,12/23/2019,20:07:00,2019-12-23 20:07:00,coyote close to camera,5004
Culver_Culvert,CB,IMG_0034-CB-2019-12-26-unknown,3.0,unknown,1,12/26/2019,23:09:00,2019-12-26 23:09:00,coyote close to camera,5005
Culver_Culvert,CB,IMG_0037-CB-2019-12-26-unknown,3.0,unknown,1,12/26/2019,23:15:00,2019-12-26 23:15:00,medium animal in the background,5006
Culver_Culvert,CB,IMG_0038-CB-2019-12-26-unknown,3.0,unknown,1,12/26/2019,23:15:00,2019-12-26 23:15:00,medium animal in the background,5007
Culver_Culvert,CB,IMG_0040-CB-2019-12-28-coyote,3.0,coyote,1,12/28/2019,0:28:00,2019-12-28 00:28:00,coyote,5008
Culver_Culvert,CB,IMG_0042-CB-2019-12-28-coyote,3.0,coyote,1,12/28/2019,0:28:00,2019-12-28 00:28:00,possom snout,5009
Culver_Culvert,CB,IMG_0043-CB-2019-12-28-unknown,3.0,unknown,2,12/28/2019,19:55:00,2019-12-28 19:55:00,animals in background,5010
Culver_Culvert,CB,IMG_0046-CB-2019-12-29-bird,2.0,bird,1,12/29/2019,12:23:00,2019-12-29 12:23:00,black medium feathery bird,5011
Culver_Culvert,CB,IMG_0049-CB-2019-12-29-bird,1.0,bird,1,12/29/2019,12:24:00,2019-12-29 12:24:00, ,5012
Culver_Culvert,CB,IMG_0050-CB-2019-12-29-bird,1.0,bird,1,12/29/2019,12:24:00,2019-12-29 12:24:00, ,5013
Culver_Culvert,CB,IMG_0051-CB-2019-12-29-bird,1.0,bird,1,12/29/2019,12:24:00,2019-12-29 12:24:00, ,5014
Culver_Culvert,CB,IMG_0052-CB-2019-12-29-bird,1.0,bird,2,12/29/2019,12:26:00,2019-12-29 12:26:00, ,5015
Culver_Culvert,CB,IMG_0053-CB-2019-12-29-bird,1.0,bird,1,12/29/2019,12:26:00,2019-12-29 12:26:00, ,5016
Culver_Culvert,CB,IMG_0054-CB-2019-12-29-bird,1.0,bird,1,12/29/2019,12:26:00,2019-12-29 12:26:00, ,5017
Culver_Culvert,CB,IMG_0055-CB-2019-12-29-bird,1.0,bird,1,12/29/2019,12:27:00,2019-12-29 12:27:00, ,5018
Culver_Culvert,CB,IMG_0056-CB-2019-12-29-bird,1.0,bird,1,12/29/2019,12:27:00,2019-12-29 12:27:00, ,5019
Culver_Culvert,CB,IMG_0057-CB-2019-12-29-bird,2.0,bird,1,12/29/2019,12:27:00,2019-12-29 12:27:00, ,5020
Culver_Culvert,CB,IMG_0058-CB-2019-12-29-bird,2.0,bird,1,12/29/2019,12:29:00,2019-12-29 12:29:00, ,5021
Culver_Culvert,CB,IMG_0059-CB-2019-12-29-bird,2.0,bird,1,12/29/2019,12:29:00,2019-12-29 12:29:00, ,5022
Culver_Culvert,CB,IMG_0061-CB-2019-12-29-unknown,3.0,unknown,1,12/29/2019,22:22:00,2019-12-29 22:22:00,dark fur animal,5023
Culver_Culvert,CB,IMG_0064-CB-2019-12-29-unknown,3.0,unknown,1,12/29/2019,22:42:00,2019-12-29 22:42:00,medium animal,5024
Culver_Culvert,CB,IMG_0067-CB-2019-12-30-unknown,3.0,unknown,1,12/30/2019,1:56:00,2019-12-30 01:56:00,medium animal,5025
Culver_Culvert,CB,IMG_0068-CB-2019-12-30-unknown,3.0,unknown,1,12/30/2019,1:56:00,2019-12-30 01:56:00,medium animal,5026
Culver_Culvert,CB,IMG_0069-CB-2019-12-30-unknown,3.0,unknown,1,12/30/2019,1:56:00,2019-12-30 01:56:00,medium animal,5027
Culver_Culvert,CB,IMG_0070-CB-2019-12-30-coyote,1.0,coyote,1,12/30/2019,6:51:00,2019-12-30 06:51:00, ,5028
Culver_Culvert,CB,IMG_0071-CB-2019-12-30-coyote,1.0,coyote,1,12/30/2019,6:51:00,2019-12-30 06:51:00, ,5029
Culver_Culvert,CB,IMG_0072-CB-2019-12-30-coyote,1.0,coyote,1,12/30/2019,6:51:00,2019-12-30 06:51:00, ,5030
Culver_Culvert,CB,IMG_0073-CB-2019-12-31-bird,1.0,bird,1,12/31/2019,9:10:00,2019-12-31 09:10:00, ,5031
Culver_Culvert,CB,IMG_0074-CB-2019-12-31-bird,3.0,bird,1,12/31/2019,9:10:00,2019-12-31 09:10:00, ,5032
Culver_Culvert,CB,IMG_0075-CB-2019-12-31-bird,3.0,bird,1,12/31/2019,9:10:00,2019-12-31 09:10:00, ,5033
Culver_Culvert,CB,IMG_0079-CB-2020-01-01-unknown,3.0,unknown,1,1/1/2020,4:58:00,2020-01-01 04:58:00,medium animal,5034
Culver_Culvert,CB,IMG_0080-CB-2020-01-01-unknown,3.0,unknown,1,1/1/2020,4:58:00,2020-01-01 04:58:00,medium animal,5035
Culver_Culvert,CB,IMG_0081-CB-2020-01-01-unknown,3.0,unknown,1,1/1/2020,4:58:00,2020-01-01 04:58:00,medium animal,5036
Culver_Culvert,CB,IMG_0082-CB-2020-01-01-unknown,3.0,unknown,2,1/1/2020,5:15:00,2020-01-01 05:15:00,medium animals,5037
Culver_Culvert,CB,IMG_0083-CB-2020-01-01-unknown,3.0,unknown,1,1/1/2020,5:15:00,2020-01-01 05:15:00,medium animal,5038
Culver_Culvert,CB,IMG_0084-CB-2020-01-01-unknown,3.0,unknown,1,1/1/2020,5:15:00,2020-01-01 05:15:00,medium animal,5039
Culver_Culvert,CB,IMG_0085-CB-2020-01-01-raccoon,1.0,raccoon,1,1/1/2020,11:35:00,2020-01-01 11:35:00, ,5040
Culver_Culvert,CB,IMG_0086-CB-2020-01-01-raccoon,1.0,raccoon,1,1/1/2020,11:35:00,2020-01-01 11:35:00, ,5041
Culver_Culvert,CB,IMG_0087-CB-2020-01-01-raccoon,1.0,raccoon,1,1/1/2020,11:35:00,2020-01-01 11:35:00, ,5042
Culver_Culvert,CB,IMG_0088-CB-2020-01-02-unknown,3.0,unknown,2,1/2/2020,4:14:00,2020-01-02 04:14:00,medium animal,5043
Culver_Culvert,CB,IMG_0089-CB-2020-01-02-unknown,3.0,unknown,2,1/2/2020,4:14:00,2020-01-02 04:14:00,medium animal,5044
Culver_Culvert,CB,IMG_0090-CB-2020-01-02-unknown,3.0,unknown,2,1/2/2020,4:15:00,2020-01-02 04:15:00,medium animal,5045
Culver_Culvert,CB,IMG_0091-CB-2020-01-02-unknown,3.0,unknown,3,1/2/2020,4:17:00,2020-01-02 04:17:00,medium animal,5046
Culver_Culvert,CB,IMG_0094-CB-2020-01-02-unknown,3.0,unknown,2,1/2/2020,4:21:00,2020-01-02 04:21:00,medium animal,5047
Culver_Culvert,CB,IMG_0095-CB-2020-01-02-unknown,3.0,unknown,3,1/2/2020,4:21:00,2020-01-02 04:21:00,medium animal,5048
Culver_Culvert,CB,IMG_0096-CB-2020-01-02-unknown,3.0,unknown,3,1/2/2020,4:21:00,2020-01-02 04:21:00,medium animal,5049
Culver_Culvert,CB,IMG_0097-CB-2020-01-02-bird,2.0,bird,1,1/2/2020,16:17:00,2020-01-02 16:17:00, ,5050
Culver_Culvert,CB,IMG_0100-CB-2020-01-02-bird,2.0,bird,2,1/2/2020,16:20:00,2020-01-02 16:20:00, ,5051
Culver_Culvert,CB,IMG_0101-CB-2020-01-02-bird,2.0,bird,2,1/2/2020,16:20:00,2020-01-02 16:20:00, ,5052
Culver_Culvert,CB,IMG_0102-CB-2020-01-02-bird,2.0,bird,2,1/2/2020,16:20:00,2020-01-02 16:20:00, ,5053
Culver_Culvert,CB,IMG_0103-CB-2020-01-04-unknown,3.0,unknown,1,1/4/2020,22:07:00,2020-01-04 22:07:00,black animal,5054
Culver_Culvert,CB,IMG_0106-CB-2020-01-05-bird,1.0,bird,1,1/5/2020,12:10:00,2020-01-05 12:10:00, ,5055
Culver_Culvert,CB,IMG_0109-CB-2020-01-05-bird,2.0,bird,1,1/5/2020,15:49:00,2020-01-05 15:49:00, ,5056
Culver_Culvert,CB,IMG_0110-CB-2020-01-05-bird,2.0,bird,1,1/5/2020,15:49:00,2020-01-05 15:49:00, ,5057
Culver_Culvert,CB,IMG_0111-CB-2020-01-05-bird,2.0,bird,1,1/5/2020,15:50:00,2020-01-05 15:50:00, ,5058
Culver_Culvert,CB,IMG_0112-CB-2020-01-05-bird,2.0,bird,1,1/5/2020,15:50:00,2020-01-05 15:50:00, ,5059
Culver_Culvert,CB,IMG_0115-CB-2020-01-05-bird,1.0,bird,1,1/5/2020,15:53:00,2020-01-05 15:53:00, ,5060
Culver_Culvert,CB,IMG_0118-CB-2020-01-05-bird,2.0,bird,1,1/5/2020,16:00:00,2020-01-05 16:00:00, ,5061
Culver_Culvert,CB,IMG_0121-CB-2020-01-05-bird,3.0,bird,1,1/5/2020,17:08:00,2020-01-05 17:08:00, ,5062
Culver_Culvert,CB,IMG_0123-CB-2020-01-05-bird,2.0,bird,1,1/5/2020,17:08:00,2020-01-05 17:08:00, ,5063
Culver_Culvert,CB,IMG_0124-CB-2020-01-05-unknown,3.0,unknown,1,1/5/2020,21:53:00,2020-01-05 21:53:00, ,5064
Culver_Culvert,CB,IMG_0127-CB-2020-01-06-unknown,3.0,unknown,1,1/6/2020,22:40:00,2020-01-06 22:40:00,coyote,5065
Culver_Culvert,CB,IMG_0128-CB-2020-01-06-unknown,3.0,unknown,1,1/6/2020,22:40:00,2020-01-06 22:40:00,ears in background,5066
Culver_Culvert,CB,IMG_0129-CB-2020-01-06-unknown,3.0,unknown,1,1/6/2020,22:40:00,2020-01-06 22:40:00,ears in background,5067
Culver_Culvert,CB,IMG_0130-CB-2020-01-07-unknown,3.0,unknown,1,1/7/2020,4:24:00,2020-01-07 04:24:00,medium animal,5068
Culver_Culvert,CB,IMG_0131-CB-2020-01-07-unknown,3.0,unknown,1,1/7/2020,4:24:00,2020-01-07 04:24:00,medium animal,5069
Culver_Culvert,CB,IMG_0132-CB-2020-01-07-unknown,3.0,unknown,1,1/7/2020,4:24:00,2020-01-07 04:24:00,medium animal,5070
Culver_Culvert,CB,IMG_0133-CB-2020-01-07-bird,1.0,bird,1,1/7/2020,9:47:00,2020-01-07 09:47:00, ,5071
Culver_Culvert,CB,IMG_0136-CB-2020-01-08-bird,2.0,bird,1,1/8/2020,9:58:00,2020-01-08 09:58:00, ,5072
Culver_Culvert,CB,IMG_0137-CB-2020-01-08-bird,1.0,bird,1,1/8/2020,9:58:00,2020-01-08 09:58:00, ,5073
Culver_Culvert,CB,IMG_0138-CB-2020-01-08-bird,2.0,bird,1,1/8/2020,9:58:00,2020-01-08 09:58:00, ,5074
Culver_Culvert,CB,IMG_0139-CB-2020-01-09-unknown,3.0,unknown,1,1/9/2020,0:21:00,2020-01-09 00:21:00,medium animal,5075
Culver_Culvert,CB,IMG_0140-CB-2020-01-09-unknown,3.0,unknown,1,1/9/2020,0:21:00,2020-01-09 00:21:00,medium animal,5076
Culver_Culvert,CB,IMG_0141-CB-2020-01-09-unknown,3.0,unknown,1,1/9/2020,0:22:00,2020-01-09 00:22:00,medium animal,5077
Culver_Culvert,CB,IMG_0142-CB-2020-01-09-unknown,3.0,unknown,2,1/9/2020,2:56:00,2020-01-09 02:56:00,medium animals,5078
Culver_Culvert,CB,IMG_0143-CB-2020-01-09-unknown,3.0,unknown,2,1/9/2020,2:56:00,2020-01-09 02:56:00,medium animals,5079
Culver_Culvert,CB,IMG_0144-CB-2020-01-09-unknown,3.0,unknown,3,1/9/2020,2:56:00,2020-01-09 02:56:00,medium animals,5080
Culver_Culvert,CB,IMG_0145-CB-2020-01-09-coyote,1.0,coyote,1,1/9/2020,6:52:00,2020-01-09 06:52:00, ,5081
Culver_Culvert,CB,IMG_0146-CB-2020-01-09-coyote,1.0,coyote,1,1/9/2020,6:52:00,2020-01-09 06:52:00, ,5082
Culver_Culvert,CB,IMG_0147-CB-2020-01-09-coyote,1.0,coyote,1,1/9/2020,6:52:00,2020-01-09 06:52:00, ,5083
Culver_Culvert,CB,IMG_0148-CB-2020-01-10-unknown,3.0,unknown,1,1/10/2020,12:20:00,2020-01-10 12:20:00, ,5084
Culver_Culvert,CB,IMG_0166-CB-2020-01-13-unknown,3.0,unknown,1,1/13/2020,2:22:00,2020-01-13 02:22:00, ,5085
Culver_Culvert,CB,IMG_0169-CB-2020-01-13-unknown,3.0,unknown,1,1/13/2020,2:34:00,2020-01-13 02:34:00,coyote,5086
Culver_Culvert,CB,IMG_0172-CB-2020-01-14-unknown,3.0,unknown,2,1/14/2020,1:13:00,2020-01-14 01:13:00,small animals,5087
Culver_Culvert,CB,IMG_0173-CB-2020-01-14-unknown,3.0,unknown,1,1/14/2020,1:13:00,2020-01-14 01:13:00,small animal,5088
Culver_Culvert,CB,IMG_0174-CB-2020-01-14-unknown,3.0,unknown,1,1/14/2020,1:13:00,2020-01-14 01:13:00,small animal,5089
Culver_Culvert,CB,IMG_0175-CB-2020-01-14-unknown,3.0,unknown,3,1/14/2020,2:10:00,2020-01-14 02:10:00,small animals,5090
Culver_Culvert,CB,IMG_0176-CB-2020-01-14-unknown,3.0,unknown,2,1/14/2020,2:10:00,2020-01-14 02:10:00,small animals,5091
Culver_Culvert,CB,IMG_0177-CB-2020-01-14-unknown,3.0,unknown,1,1/14/2020,2:10:00,2020-01-14 02:10:00,small animals,5092
Culver_Culvert,CB,IMG_0178-CB-2020-01-16-unknown,3.0,unknown,1,1/16/2020,20:40:00,2020-01-16 20:40:00,small animals,5093
Culver_Culvert,CB,IMG_0179-CB-2020-01-16-unknown,3.0,unknown,1,1/16/2020,20:40:00,2020-01-16 20:40:00,small animals,5094
Culver_Culvert,CB,IMG_0180-CB-2020-01-16-unknown,3.0,unknown,1,1/16/2020,20:40:00,2020-01-16 20:40:00,small animals,5095
Culver_Culvert,CB,IMG_0182-CB-2020-01-16-unknown,3.0,unknown,1,1/16/2020,20:50:00,2020-01-16 20:50:00, ,5096
Culver_Culvert,CB,IMG_0183-CB-2020-01-16-unknown,3.0,unknown,1,1/16/2020,20:50:00,2020-01-16 20:50:00, ,5097
Culver_Culvert,CB,IMG_0196-CB-2020-01-17-unknown,2.0,unknown,2,1/17/2020,17:35:00,2020-01-17 17:35:00,small animals,5098
Culver_Culvert,CB,IMG_0197-CB-2020-01-17-unknown,2.0,unknown,1,1/17/2020,17:35:00,2020-01-17 17:35:00,small animal,5099
Culver_Culvert,CB,IMG_0198-CB-2020-01-17-unknown,2.0,unknown,1,1/17/2020,17:35:00,2020-01-17 17:35:00,small animal,5100
Culver_Culvert,CB,IMG_0199-CB-2020-01-18-unknown,2.0,unknown,1,1/18/2020,2:03:00,2020-01-18 02:03:00,small animal,5101
Culver_Culvert,CB,IMG_0200-CB-2020-01-18-unknown,2.0,unknown,2,1/18/2020,2:03:00,2020-01-18 02:03:00,small animals,5102
Culver_Culvert,CB,IMG_0201-CB-2020-01-18-unknown,2.0,unknown,1,1/18/2020,2:03:00,2020-01-18 02:03:00,small animal,5103
Culver_Culvert,CB,IMG_0202-CB-2020-01-18-unknown,2.0,unknown,2,1/18/2020,2:28:00,2020-01-18 02:28:00,small animals,5104
Culver_Culvert,CB,IMG_0203-CB-2020-01-18-unknown,2.0,unknown,2,1/18/2020,2:28:00,2020-01-18 02:28:00,small animals,5105
Culver_Culvert,CB,IMG_0204-CB-2020-01-18-unknown,2.0,unknown,1,1/18/2020,2:28:00,2020-01-18 02:28:00,small animal,5106
Culver_Culvert,CB,IMG_0205-CB-2020-01-19-unknown,2.0,unknown,1,1/19/2020,23:42:00,2020-01-19 23:42:00,small animal,5107
Culver_Culvert,CB,IMG_0206-CB-2020-01-19-unknown,2.0,unknown,1,1/19/2020,23:42:00,2020-01-19 23:42:00,small animal,5108
Culver_Culvert,CB,IMG_0207-CB-2020-01-19-unknown,2.0,unknown,1,1/19/2020,23:43:00,2020-01-19 23:43:00,small animal,5109
Culver_Culvert,CB,IMG_0208-CB-2020-01-20-unknown,2.0,unknown,1,1/20/2020,21:40:00,2020-01-20 21:40:00,small animal,5110
Culver_Culvert,CB,IMG_0209-CB-2020-01-20-unknown,2.0,unknown,1,1/20/2020,21:40:00,2020-01-20 21:40:00,small animal,5111
Culver_Culvert,CB,IMG_0210-CB-2020-01-20-unknown,2.0,unknown,1,1/20/2020,21:41:00,2020-01-20 21:41:00,small animal,5112
Culver_Culvert,CB,IMG_0211-CB-2020-01-20-unknown,2.0,unknown,1,1/20/2020,23:19:00,2020-01-20 23:19:00,small animal,5113
Culver_Culvert,CB,IMG_0217-CB-2020-01-26-unknown,2.0,unknown,1,1/26/2020,3:07:00,2020-01-26 03:07:00,small animal,5114
Culver_Culvert,CB,IMG_0218-CB-2020-01-26-unknown,2.0,unknown,1,1/26/2020,3:07:00,2020-01-26 03:07:00,small animal,5115
Culver_Culvert,CB,IMG_0220-CB-2020-01-26-bird,1.0,bird,1,1/26/2020,13:44:00,2020-01-26 13:44:00,american crow,5116
Culver_Culvert,CB,IMG_0221-CB-2020-01-26-bird,1.0,bird,1,1/26/2020,13:44:00,2020-01-26 13:44:00,american crow,5117
Culver_Culvert,CB,IMG_0222-CB-2020-01-26-bird,1.0,bird,1,1/26/2020,13:44:00,2020-01-26 13:44:00,american crow,5118
Culver_Culvert,CB,IMG_0223-CB-2020-01-26-unknown,2.0,unknown,1,1/26/2020,15:22:00,2020-01-26 15:22:00,brown bird,5119
Culver_Culvert,CB,IMG_0226-CB-2020-01-26-unknown,2.0,unknown,1,1/26/2020,21:47:00,2020-01-26 21:47:00,small animal,5120
Culver_Culvert,CB,IMG_0227-CB-2020-01-26-unknown,3.0,unknown,1,1/26/2020,21:47:00,2020-01-26 21:47:00,small animal,5121
Culver_Culvert,CB,IMG_0228-CB-2020-01-26-unknown,3.0,unknown,1,1/26/2020,21:47:00,2020-01-26 21:47:00,small animal,5122
Culver_Culvert,CB,IMG_0229-CB-2020-01-26-unknown,3.0,unknown,1,1/26/2020,22:39:00,2020-01-26 22:39:00,small animal,5123
Culver_Culvert,CB,IMG_0230-CB-2020-01-26-unknown,3.0,unknown,1,1/26/2020,22:39:00,2020-01-26 22:39:00,small animal,5124
Culver_Culvert,CB,IMG_0231-CB-2020-01-26-unknown,3.0,unknown,1,1/26/2020,22:39:00,2020-01-26 22:39:00,small animal,5125
Culver_Culvert,CB,IMG_0235-CB-2020-01-28-human,1.0,human,1,1/28/2020,11:52:00,2020-01-28 11:52:00,construction worker,5126
Culver_Culvert,CB,IMG_0238-CB-2020-01-28-human,1.0,human,1,1/28/2020,13:02:00,2020-01-28 13:02:00,construction worker,5127
Culver_Culvert,CB,IMG_0239-CB-2020-01-28-human,1.0,human,1,1/28/2020,13:02:00,2020-01-28 13:02:00,construction worker,5128
Culver_Culvert,CB,IMG_0240-CB-2020-01-28-human,1.0,human,1,1/28/2020,13:02:00,2020-01-28 13:02:00,construction worker,5129
Culver_Culvert,CB,IMG_0241-CB-2020-01-28-human,1.0,human,1,1/28/2020,13:03:00,2020-01-28 13:03:00,construction worker,5130
Culver_Culvert,CB,IMG_0242-CB-2020-01-28-human,1.0,human,1,1/28/2020,13:03:00,2020-01-28 13:03:00,construction worker,5131
Culver_Culvert,CB,IMG_0243-CB-2020-01-28-human,1.0,human,1,1/28/2020,13:03:00,2020-01-28 13:03:00,construction worker,5132
Culver_Culvert,CB,IMG_0244-CB-2020-01-28-human,1.0,human,1,1/28/2020,13:04:00,2020-01-28 13:04:00,construction worker,5133
Culver_Culvert,CB,IMG_0245-CB-2020-01-28-human,1.0,human,1,1/28/2020,13:04:00,2020-01-28 13:04:00,construction worker,5134
Culver_Culvert,CB,IMG_0246-CB-2020-01-28-human,1.0,human,1,1/28/2020,13:04:00,2020-01-28 13:04:00,construction worker,5135
Culver_Culvert,CB,IMG_0247-CB-2020-01-29-coyote,2.0,coyote,1,1/29/2020,3:03:00,2020-01-29 03:03:00, ,5136
Culver_Culvert,CB,IMG_0301-CB-2020-01-29-bird,2.0,bird,1,1/29/2020,16:38:00,2020-01-29 16:38:00, ,5137
Culver_Culvert,CB,IMG_0308-CB-2020-01-30-unknown,3.0,unknown,1,1/30/2020,4:51:00,2020-01-30 04:51:00, ,5138
Culver_Culvert,CB,IMG_0309-CB-2020-01-30-unknown,3.0,unknown,1,1/30/2020,4:51:00,2020-01-30 04:51:00, ,5139
Culver_Culvert,CB,IMG_0314-CB-2020-01-30-unknown,3.0,unknown,1,1/30/2020,18:02:00,2020-01-30 18:02:00, ,5140
Culver_Culvert,CB,IMG_0315-CB-2020-01-30-unknown,3.0,unknown,1,1/30/2020,18:02:00,2020-01-30 18:02:00, ,5141
Culver_Culvert,CB,IMG_0328-CB-2020-02-01-human,1.0,human,1,2/1/2020,13:45:00,2020-02-01 13:45:00, ,5142
Culver_Culvert,CB,IMG_0331-CB-2020-02-01-human,1.0,human,1,2/1/2020,13:50:00,2020-02-01 13:50:00, ,5143
Culver_Culvert,CB,IMG_0332-CB-2020-02-01-human,1.0,human,1,2/1/2020,13:50:00,2020-02-01 13:50:00, ,5144
Culver_Culvert,CB,IMG_0333-CB-2020-02-01-human,1.0,human,1,2/1/2020,13:50:00,2020-02-01 13:50:00, ,5145
Culver_Culvert,CB,IMG_0337-CB-2020-02-01-bird,1.0,bird,1,2/1/2020,16:35:00,2020-02-01 16:35:00,American Crow,5146
Culver_Culvert,CB,IMG_0338-CB-2020-02-01-bird,1.0,bird,1,2/1/2020,16:35:00,2020-02-01 16:35:00,American Crow,5147
Culver_Culvert,CB,IMG_0339-CB-2020-02-01-bird,1.0,bird,1,2/1/2020,16:35:00,2020-02-01 16:35:00,American Crow,5148
Culver_Culvert,CB,IMG_0340-CB-2020-02-01-coyote,2.0,coyote,1,2/1/2020,19:45:00,2020-02-01 19:45:00, ,5149
Culver_Culvert,CB,IMG_0341-CB-2020-02-01-coyote,1.0,coyote,1,2/1/2020,19:45:00,2020-02-01 19:45:00, ,5150
Culver_Culvert,CB,IMG_0342-CB-2020-02-01-coyote,2.0,coyote,1,2/1/2020,19:45:00,2020-02-01 19:45:00, ,5151
Culver_Culvert,CB,IMG_0349-CB-2020-02-02-raccoon,1.0,raccoon,1,2/2/2020,0:05:00,2020-02-02 00:05:00, ,5152
Culver_Culvert,CB,IMG_0350-CB-2020-02-02-raccoon,2.0,raccoon,1,2/2/2020,0:05:00,2020-02-02 00:05:00, ,5153
Culver_Culvert,CB,IMG_0352-CB-2020-02-02-bird,1.0,bird,1,2/2/2020,11:59:00,2020-02-02 11:59:00,Most likely a female An 's / Allen's Hummingbird,5154
Culver_Culvert,CB,IMG_0574-CB-2020-02-05-coyote,1.0,coyote,1,2/5/2020,6:43:00,2020-02-05 06:43:00, ,5155
